0D7A589B-FD56-4872-8A37-B0F8F1E60545#appfire#01.1001.1002.#appfire##appfire##appfire#\N#appfire#1#appfire#0#appfire#contacts#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
1034D53F-B8E9-44D7-B33F-6B60B1EE4D5F#appfire#01.#appfire##appfire##appfire##appfire#1#appfire#1#appfire#Resources#appfire##appfire#\N#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
1B2153C8-5334-4796-B2C7-743DAAB0BE1D#appfire#02.1004.#appfire##appfire##appfire#\N#appfire#1#appfire#0#appfire#User Management#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
1F6D6BA3-DA14-4FA6-A87F-F426F4E9621D#appfire#01.1001.1001.1006.#appfire##appfire#Shopping.shopping.web.com.view.organizationboundedcontext.location.AddressTypeMain#appfire##appfire#1#appfire#0#appfire#Address Type#appfire##appfire#7603B417-E7DB-40BC-BA13-0EAEDCBCE3BF#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
1F8ED8C2-E7A3-47EE-86ED-F424E739083D#appfire#01.1001.#appfire##appfire##appfire#\N#appfire#1#appfire#0#appfire#UI Builder#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
281A43C2-D144-43EA-BE9C-6DB9D726E584#appfire#01.1001.1002.1004.#appfire##appfire#Shopping.shopping.web.com.view.organizationboundedcontext.contacts.GenderMain#appfire##appfire#1#appfire#0#appfire#Gender#appfire##appfire#19453357-E849-4FB2-B2ED-96AC853AAF35#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
29C75C3D-33CD-484A-95CD-F563DDB5CBE4#appfire#01.1001.1004.#appfire##appfire##appfire#\N#appfire#1#appfire#0#appfire#mapone#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
2A68A6DD-A87C-4E76-B137-FD12460DCE36#appfire#02.1001.1003.#appfire##appfire#Shopping.view.appreportui.ReportView#appfire##appfire#1#appfire#0#appfire#App Server Memory Usage#appfire##appfire#3BAA8150-BB4E-46EC-833E-CC0576D7AFC8#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
2BA90A07-53C1-4A2F-A8A1-D5238F7213A0#appfire#01.1001.1004.1001.#appfire##appfire#Shopping.shopping.web.com.view.appone.mapone.NameoneMain#appfire##appfire#1#appfire#0#appfire#Nameone#appfire##appfire#057DF58E-B6CB-4B74-B7ED-92EEAABE7A69#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
30CCA198-CC45-4D7F-B4FE-D1580B600F55#appfire#01.1001.1001.1004.#appfire##appfire#Shopping.shopping.web.com.view.organizationboundedcontext.location.StateMain#appfire##appfire#1#appfire#0#appfire#State#appfire##appfire#A754352E-66EB-4761-8C80-ECF4119B29DE#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
3E8C73F7-DA34-4909-997A-7905127114D8#appfire#01.1001.1001.#appfire##appfire##appfire#\N#appfire#1#appfire#0#appfire#location#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
40A27821-6058-4881-81C4-562006C258E4#appfire#01.1001.1001.1003.#appfire##appfire#Shopping.shopping.web.com.view.organizationboundedcontext.location.CountryMain#appfire##appfire#1#appfire#0#appfire#Country#appfire##appfire#E2E47D2E-AAF3-4293-B587-DDFE5B958AB7#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
43281350-04F1-4F70-B468-2CE584BBFA35#appfire#01.1001.1002.1005.#appfire##appfire#Shopping.shopping.web.com.view.organizationboundedcontext.contacts.TitleMain#appfire##appfire#1#appfire#0#appfire#Title#appfire##appfire#C0A06697-3322-45AD-94F0-CE7A31A8FDDB#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
484A88A4-F449-484D-9667-5804F214D520#appfire#01.1001.1001.1005.#appfire##appfire#Shopping.shopping.web.com.view.organizationboundedcontext.location.CityMain#appfire##appfire#1#appfire#0#appfire#City#appfire##appfire#4D459962-D07D-439D-8A9C-DD8AA8935934#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
527B4F59-D40C-46C6-BCA6-C4B793CF807D#appfire#02.1004.1003.#appfire##appfire#Shopping.view.usermanagement.admin.AdminUserManagement#appfire##appfire#1#appfire#0#appfire#User Management#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
605065B2-35A6-47A9-A0C8-69FAD40D613B#appfire#01.1002.#appfire##appfire##appfire##appfire#1#appfire#0#appfire#Data Visualizer#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
61B5C1F9-9C9D-40C2-A3B0-703FE1F88A92#appfire#02.#appfire##appfire##appfire##appfire#1#appfire#1#appfire#App Setup#appfire##appfire#\N#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#854FB776-4FAE-4721-B05C-BB7E427369C2#appfire#2016-03-31 14:14:42#appfire#1#appfire#1#appfire#51000#appfire#0
